resultDept,pbot15,hiCC,legendControl,extraTxt,extraTxt 2,extraTxt 3,colSectionLocRoomTitle,colSectionLocRooms,colSectionLocRooms 2,colCode,weekDay,dayInfo,dayInfo 2,dayInfo 3,weekDay 2,dayInfo 4,dayInfo 5,dayInfo 6,weekDay 3,weekDay href,weekDay 4,weekDay href 2,colInst,colAvail,numCurr,numTot,numWait,onlineMeeting,legendControl 3,legendControl 4,enConDesc,enConList,enConList 2,headerSect 13,alignC,extraTxt 4,extraTxt 5,extraTxt 6,extraTxt 7,extraTxt 8,extraTxt 9,extraTxt 11,extraTxt 12,extraTxt 13,extraTxt 14
NEW,New College Independent Studies,NEW391H1-F,Timetable instructions,Note:,Application form and information available on the New College website:,http://www.newcollege.utoronto.ca/academics/new-college-academic-programs/independent-studies/,,,,LEC0101,,—,,,,,,,,,—,,,of  available,9999,9999,No,In Person (See Delivery Instructions.),Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,,Room,—,Course Description:,New College Independent Studies. Not eligible for CR/NCR option.,Minimum of 8.0 FCEs completed and permission of College,Prerequisite:,,,,,Note:,
NEW,New College Independent Studies,NEW391H1-S,Timetable instructions,Note:,Application form and information available on the New College website:,http://www.newcollege.utoronto.ca/academics/new-college-academic-programs/independent-studies/,,,,LEC0101,,—,,,,,,,,,—,,,of  available,9999,9999,No,In Person (See Delivery Instructions.),Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,,Room,—,Course Description:,New College Independent Studies. Not eligible for CR/NCR option.,Minimum of 8.0 FCEs completed and permission of College,Prerequisite:,,,,,Note:,
NMC,Advanced Standard Arabic,NML410Y1-Y,,,,,Room,1st Term,2nd Term,LEC0101,Tuesday,—,10:00,12:00,Thursday,—,10:00,12:00,BF 316,https://map.utoronto.ca/?id=1809#!m/494497,BF 315,https://map.utoronto.ca/?id=1809#!m/494497,"Ali, A.",of  available,6,10,Yes: 0 student,In Person,,,,,,,,Course Description:,"This course assumes active knowledge of the content covered in NML310Y. Its goal is to strengthen the students reading and writing skills, refine their knowledge of syntax and morphological patterns, and enrich their cultural background. This is achieved through analysis of sophisticated authentic texts covering a wide range of genres. In addition, Classical Arabic literary texts will be incrementally introduced. By the end of the course, students are expected to reach a superior level of proficiency.",NML310Y1 or permission of instructor.,Prerequisite:,Native speakers.,Exclusion:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:
NMC,Media Arabic,NML411H1-F,,,,,,,,LEC0101,Tuesday,—,13:00,15:00,,,,,BF 316,https://map.utoronto.ca/?id=1809#!m/494497,,,"Ali, A.",of  available,7,10,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"This course familiarizes advanced students of Arabic with structural properties, styles, and discourse features of the language used in the Arabic media. Class time is devoted to analysis of authentic texts covering a wide range of topics and drawn from various online media outlets.",NML310Y1 or adequate reading knowledge of Arabic.,Prerequisite:,Native speakers of Arabic must obtain permission of instructor.,Exclusion:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:
NMC,Adab and Arabic Literary Prose,NML412H1-F,,maqamat,"adab,",,,,,LEC0101,Thursday,—,14:00,16:30,,,,,BF 316,https://map.utoronto.ca/?id=1809#!m/494497,,,,of  available,8,10,Yes: 0 student,In Person,,,,,,Room,—,Course Description:,"This class surveys the rich and varied literary prose tradition in the Arabic language to the Mamluk period. These works are frequently referenced in modern Arabic literature, in addition to being beautiful and intellectually challenging in their own right. We will read essayistic epistles, advice guides, debates, sermons, and narrative works of a variety of genres, including, , anecdotes, and fables. All readings are in the original Arabic. The course focuses equally on developing reading skills specific to classical Arabic texts, and on developing an ability to analyze the themes, literary techniques, generic features, and ideas within those texts. We also consider the historical development of a distinct branch of knowledge called  that canonized many of these works.",NML310Y1. Heritage speakers are encouraged to take this class.,Prerequisite:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,,
NMC,The Arabic Short Story,NML415H1-S,,,,,,,,LEC0101,Tuesday,—,11:00,13:00,,,,,AH 402,https://map.utoronto.ca/?id=1809#!m/494578,,,"Bahoora, H.",of  available,7,10,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"This course examines the origins and development of the modern Arabic short story as a literary genre by reading selected works in Arabic of major figures in the genre. The course historicizes the emergence of the short story, exploring the genre’s consolidation as a major literary form in Arabic in the early 20th century. As part of an exploration of modern narrative in Arabic, students will read literary criticism that theorizes the emergence of modern Arabic narrative prose, paying close attention to questions of language, form, style and theme. The course also focuses on issues such as innovations in narrative technique, plot structure, complexity of characterization, and point of view. Authors include Mahmud Tahir Lashin, Yusif Idris, Zakariyya Tamir, Ghada al-Samman, Hanan al-Shaykh, and Fu’ad al-Takarli.",NML310Y1 or permission of instructor.,Prerequisite:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,,
NEW,Global Perspectives on the Haitian Revolution,CAR421H1-S,,,,,,,,LEC0101,Monday,—,14:00,16:00,,,,,WE 51A,https://map.utoronto.ca/?id=1809#!m/494509,,,"Edmonds, K.",of  available,22,25,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"Examines the colonial pre-history of the Haitian Revolution (1791-1804). Explores how this transatlantic revolution unfolded, including the emancipation of slaves, Toussaint, Louverture, and the roles played by Spain, the United States and Britain. A reflection on the Revolution in contemporary literature and film.",HIS230H1/HIS231H1/CAR120Y1/CAR220H1/CAR221H1/NEW224Y1/CAR225H1/CAR226H1,Prerequisite:,NEW421H1,Exclusion:,"Humanities, Social Science",Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:
NMC,Classical Syriac,NML421Y1-Y,,,,,Room,1st Term,2nd Term,LEC0101,Tuesday,—,10:00,12:00,,,,,TF 103,https://map.utoronto.ca/?id=1809#!m/494581,TF 103,https://map.utoronto.ca/?id=1809#!m/494581,"Harrak, A.",of  available,4,5,Yes: 0 student,In Person,,,,,,,,Course Description:,This course is primarily a reading course in Syriac literature with reference to specific points in grammar and syntax as contrasted with Aramaic. The texts are read with reference to the history of Syriac literature.,NML220Y1,Prerequisite:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,,
NEW,Caribbean Regionalism,CAR422H1-S,,,,Society and its Institutions (3),,,,LEC0101,Tuesday,—,10:00,12:00,,,,,WE 54F,https://map.utoronto.ca/?id=1809#!m/494509,,,,of  available,22,25,Yes: 0 student,In Person,,,,,,Room,—,Course Description:,"In a public lecture in 1958, Trinidadian CLR James described Federation as the means to ""accomplish the transition from colonialism to national independence."" This course explores the shift from James' vision to Jamaican economist Norman Girvan's observation that contemporary ""...governments tend to perceive supranationality as less an exercise in collective sovereignty and more a diminution of national sovereignty."" Among the topics to be considered are: histories of regionalism; formal and informal dimensions of regional identity-making practices; freedom of movement; governance mechanisms; and widening and deepening debates, with particular reference to the non-Anglophone Caribbean and Latin America.",Completion of at least 1.0 credit at the 300-level.,Prerequisite:,"NEW422H1, NEW329H1 (Special Topics in Caribbean Studies: Caribbean Regionalism); offered in Winter 2018; NEW423H1 (Special Topics in Caribbean Studies: Caribbean Regionalism); offered in Winter 2019",Exclusion:,CAR120Y1/CAR220H1/CAR221H1/HIS231H1,Recommended Preparation:,Social Science,Distribution Requirement:
NEW,Special Topics in Caribbean Studies,CAR423H1-S,Timetable instructions,Note:,Enrolment in this joint graduate/undergraduate course is by application. Please download the application form here: https://uoft.me/CAR423H1S.,,,,,LEC0101,Monday,—,14:00,16:00,,,,,NF 332,https://map.utoronto.ca/?id=1809#!m/494600,,,,of  available,2,3,No,In Person,Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,,Room,—,Course Description:,"An upper-level seminar. Topics vary from year to year, depending on the instructor.",HIS230H1/HIS231H1/CAR120Y1/CAR220H1/CAR221H1/NEW224Y1/CAR225H1/CAR226H1,Prerequisite:,Humanities,Distribution Requirement:,,,,
NEW,Special Topics in Caribbean Studies,CAR426H1-F,,,,,,,,LEC0101,Friday,—,14:00,16:00,,,,,WE 54F,https://map.utoronto.ca/?id=1809#!m/494509,,,"Edmonds, K.",of  available,16,25,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"An upper level seminar. Topics vary from year to year, depending on the instructor.",Humanities,Distribution Requirement:,,,,,,
NEW,Advanced Topics: The Hispanic Caribbean,JLN427H1-S,,,,,,,,LEC0101,Tuesday,—,15:00,17:00,,,,,WE 54F,https://map.utoronto.ca/?id=1809#!m/494509,,,"Garcia-Dominguez, B.",of  available,25,25,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"Explores, in depth, a country in the Hispanic Caribbean or a theme relating to the Hispanic Caribbean. Topics vary each year and may include: Cuban society; Hispanic Caribbean revolutions; Hispanic Caribbean music, art and popular cultures; Hispanic Caribbean diasporas.",HIS230H1/ HIS231H1/ JLN327H1/ LAS200H1/ LAS201H1/ CAR120Y1/ CAR220H1/ CAR221H1/ NEW224Y1/ CAR225H1/ CAR226H1,Prerequisite:,NEW427H1,Exclusion:,Humanities,Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:
NEW,Caribbean Diaspora in Canada,CAR429H1-F,,,,,,,,LEC0101,Thursday,—,11:00,13:00,,,,,WE 75,https://map.utoronto.ca/?id=1809#!m/494509,,,"Persadie, R.",of  available,20,25,Yes: 0 student,In Person,,,,,,Room,,Course Description:,Explores the transnational circuits through which the Caribbean diaspora makes a living and makes life in contemporary Canada. How do we make sense of the Caribbean experience in Canada? What might an engagement with the Caribbean teach us about Canada as a diasporic space?,CDN355H1/HIS230H1/HIS231H1/CAR120Y1/CAR220H1/CAR221H1/NEW224Y1/CAR225H1/CAR226H1,Prerequisite:,"NEW429H1, NEW329H1 (Special Topics in Caribbean Studies: Travels and Tribulations); offered in Summer 2013 and Summer 2014",Exclusion:,Social Science,Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:
NEW,"Advanced Special Topics in Buddhism, Psychology and Mental Health",BPM432H1-S,,,,,,,,LEC0101,Friday,—,14:00,17:00,,,,,WI 524,https://map.utoronto.ca/?id=1809#!m/494503,,,"Whissell, P.",of  available,23,40,Yes: 0 student,In Person,Priority (P),Enrolment Controls:,"Priority enrolment is given to the groups of students listed below until July 28. There is no course enrolment on July 29. Beginning July 30, all other Arts & Science students can enrol in this section. UTM/UTSC students can enrol in this section starting August 6. The following groups of students are given priority access until July 28:","ASMIN1017 MI BUDDHISM, PSY & MENTAL HLTH  - Year 3","ASMIN1017 MI BUDDHISM, PSY & MENTAL HLTH  - Year 4",Room,,Course Description:,"An upper-level seminar. Topics vary from year to year, depending on the instructor.",BPM232H1/NEW232Y1/RLG206H1,Recommended Preparation:,Humanities,Distribution Requirement:,"Thought, Belief and Behaviour (2)",Breadth Requirement:,,
NEW,"Advanced Special Topics in Buddhism, Psychology and Mental Health",BPM433H1-S,,,,,,,,LEC0101,Thursday,—,14:00,17:00,,,,,SS 2111,https://map.utoronto.ca/?id=1809#!m/494510,,,"Weisbaum, E.",of  available,14,30,Yes: 0 student,In Person,Priority (P),Enrolment Controls:,"Priority enrolment is given to the groups of students listed below until July 28. There is no course enrolment on July 29. Beginning July 30, all other Arts & Science students can enrol in this section. UTM/UTSC students can enrol in this section starting August 6. The following groups of students are given priority access until July 28:","ASMIN1017 MI BUDDHISM, PSY & MENTAL HLTH  - Year 4","ASMIN1017 MI BUDDHISM, PSY & MENTAL HLTH  - Year 3",Room,,Course Description:,"An upper-level seminar. Topics vary from year to year, depending on the instructor.",BPM232H1/NEW232Y1/RLG206H1,Recommended Preparation:,Humanities,Distribution Requirement:,"Thought, Belief and Behaviour (2)",Breadth Requirement:,,
