resultDept,pbot15,hiCC,extraTxt 10,extraTxt 11,extraTxt 13,extraTxt 14,extraTxt 15,extraTxt 16,extraTxt 17,extraTxt 18,extraTxt 19,colCode,weekDay,dayInfo,dayInfo 2,dayInfo 3,weekDay 2,dayInfo 4,dayInfo 5,dayInfo 6,weekDay 3,dayInfo 7,dayInfo 8,dayInfo 9,weekDay 4,weekDay href,weekDay 5,weekDay href 2,weekDay 6,weekDay 7,weekDay href 3,weekDay 8,weekDay href 4,colInst,colInst 2,colAvail,numCurr,numTot,numWait,onlineMeeting,legendControl 3,legendControl 4,enConDesc,enConList,enConList 2,headerSect 7,headerSect 8,headerSect 9,headerSect 10,headerSect 11,headerSect 12,colCode 2,weekDay 10,dayInfo 10,dayInfo 11,dayInfo 12,colAvail 2,numCurr 2,numTot 2,numWait 2,onlineMeeting 2,headerSect 13,headerSect 14,colNotes,headerSect 25,headerSect 26,headerSect 27,headerSect 28,headerSect 29,headerSect 30,colCode 5,weekDay 37,dayInfo 37,dayInfo 38,dayInfo 39,alignC,colAvail 5,numCurr 5,numTot 5,numWait 5,onlineMeeting 5,headerSect 31,headerSect 32,headerSect 33,headerSect 34,headerSect 35,headerSect 36,colCode 6,weekDay 40,dayInfo 40,dayInfo 41,dayInfo 42,weekDay 41,alignC 2,colAvail 6,numCurr 6,numTot 6,numWait 6,onlineMeeting 6,headerSect 37,headerSect 38,headerSect 39,headerSect 40,headerSect 41,headerSect 42,colCode 7,weekDay 43,dayInfo 43,dayInfo 44,dayInfo 45,alignC 3,colAvail 7,numCurr 7,numTot 7,numWait 7,onlineMeeting 7,headerSect 43,headerSect 44,headerSect 45,headerSect 46,headerSect 47,headerSect 48,colCode 8,weekDay 46,dayInfo 46,dayInfo 47,dayInfo 48,alignC 4,colAvail 8,numCurr 8,numTot 8,numWait 8,onlineMeeting 8,headerSect 49,headerSect 50,headerSect 51,headerSect 52,headerSect 53,headerSect 54,colCode 9,weekDay 49,dayInfo 49,dayInfo 50,dayInfo 51,weekDay 50,weekDay 51,alignC 5,colAvail 9,numCurr 9,numTot 9,numWait 9,onlineMeeting 9,weekDay 53,weekDay 54,weekDay href 25,weekDay href 26,weekDay href 27,weekDay href 28,headerSect 223,headerSect 224,headerSect 297,headerSect 298,headerSect 299,headerSect 300
MEDGM,Genetic Analysis of Development,MGY460H1-F,"Basic and advanced principles of genetic analysis applied to the study of the best-understood eukaryotic model organisms including the nematode worm Caenorhabditis elegans, the zebrafish, and the laboratory mouse. We emphasize the use of genetic approaches to address problems in cell biology and development, such as the regulation of cell fate and tissue development. Much of the knowledge gained from these experimentally tractable organisms has proven broadly applicable, and the same principles of developmental genetic analysis underlie efforts to understand the development of humans.","BIO260H1/HMB265H1, MGY311Y1/CSB349H1/BCH311H1",Prerequisite:,"MGY451H1, MGY452H1",Exclusion:,"MGY340H1, MGY350H1",Recommended Preparation:,Science,Distribution Requirement:,LEC0101,Monday,—,15:00,16:00,Wednesday,—,15:00,16:00,,,,,HS 106,https://map.utoronto.ca/?id=1809#!m/494459,HS 106,https://map.utoronto.ca/?id=1809#!m/494459,,,,,,"Krause, H.",,of  available,22,50,Yes: 0 student,In Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Room,,,,,
MAT,Combinatorial Methods,APM461H1-F,"A selection of topics from such areas as graph theory, combinatorial algorithms, enumeration, construction of combinatorial identities.",Joint undergraduate/graduate course - APM461H1/MAT1302H,Prerequisite:,"MAT224H1/MAT247H1, MAT137Y1/MAT157Y1, MAT301H1/MAT347Y1",Recommended Preparation:,MAT344H1,Distribution Requirement:,Science,Breadth Requirement:,LEC0101,Tuesday,—,10:00,11:00,Thursday,—,09:00,11:00,,,,,AB 107,https://map.utoronto.ca/?id=1809#!m/494489,AB 107,https://map.utoronto.ca/?id=1809#!m/494489,,,,,,"Nabutovsky, A.",,of  available,15,30,Yes: 0 student,In Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Room,,,,,
MAT,Nonlinear Optimization,APM462H1-F,"An introduction to first and second order conditions for finite and infinite dimensional optimization problems with mention of available software. Topics include Lagrange multipliers, Kuhn-Tucker conditions, convexity and calculus of variations. Basic numerical search methods and software packages which implement them will be discussed.","(MAT223H1,MAT224H1) /MAT247H1, MAT235Y1/MAT237Y1/MAT257Y1",Prerequisite:,MAT336H1/MAT337H1,Recommended Preparation:,Science,Distribution Requirement:,The Physical and Mathematical Universes (5),Breadth Requirement:,LEC0101,Monday,—,15:00,16:00,Wednesday,—,15:00,16:00,Friday,—,15:00,16:00,SS 2117,https://map.utoronto.ca/?id=1809#!m/494510,SS 2117,https://map.utoronto.ca/?id=1809#!m/494510,SS 2117,,https://map.utoronto.ca/?id=1809#!m/494510,,,"Korman, J.",,of  available,1,130,Yes: 0 student,In Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Room,,,,,
MAT,Nonlinear Optimization,APM462H1-S,"An introduction to first and second order conditions for finite and infinite dimensional optimization problems with mention of available software. Topics include Lagrange multipliers, Kuhn-Tucker conditions, convexity and calculus of variations. Basic numerical search methods and software packages which implement them will be discussed.","(MAT223H1,MAT224H1) /MAT247H1, MAT235Y1/MAT237Y1/MAT257Y1",Prerequisite:,MAT336H1/MAT337H1,Recommended Preparation:,Science,Distribution Requirement:,The Physical and Mathematical Universes (5),Breadth Requirement:,LEC5101,Monday,—,18:00,21:00,,,,,,,,,SF 1101,https://map.utoronto.ca/?id=1809#!m/494481,,,,,,,,"Korman, J.",,of  available,0,154,Yes: 45 students,In Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Room,,,,,
MAT,Riemannian Geometry,MAT464H1-F,Riemannian metrics. Levi-Civita connection. Geodesics. Exponential map. Second fundamental form. Complete manifolds and Hopf-Rinow theorem. Curvature tensors. Ricci curvature and scalar curvature. Spaces of constant curvature.,Joint undergraduate/graduate course - MAT464H1/MAT1342H,Prerequisite:,MAT367H1,Distribution Requirement:,Science,Breadth Requirement:,The Physical and Mathematical Universes (5),,LEC0101,Tuesday,—,13:00,15:00,Thursday,—,13:00,14:00,,,,,SS 2110,https://map.utoronto.ca/?id=1809#!m/494510,SS 2110,https://map.utoronto.ca/?id=1809#!m/494510,,,,,,"Rotman, R.",,of  available,17,40,Yes: 0 student,In Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Room,,,,,
MAT,Mathematical Theory of Finance,APM466H1-S,"Introduction to the basic mathematical techniques in pricing theory and risk management: Stochastic calculus, single-period finance, financial derivatives (tree-approximation and Black-Scholes model for equity derivatives, American derivatives, numerical methods, lattice models for interest-rate derivatives); value at risk, credit risk, portfolio theory.",Joint undergraduate/graduate course - APM466H1/MAT1856H,Prerequisite:,"APM346H1, STA347H1",Corequisite:,STA457H1,Distribution Requirement:,Science,Breadth Requirement:,LEC0101,Monday,—,11:00,14:00,Monday,—,11:00,14:00,,,,,MC 102,https://map.utoronto.ca/?id=1809#!m/494474,MC 102,https://map.utoronto.ca/?id=1809#!m/494474,,,,,,"Seco, L.","Seco, L.",of  available,32,130,Yes: 0 student,In Person,Restricted (R1),Enrolment Controls:,This section is restricted at all times to the following students:,(Faculty of Applied Science & Engineering),,Activity,Time,Instructor(s),Space Availability,Wait List,Status / Notes,LEC2001,,,,,of  available,5,10,Yes: 0 student,In Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Room,Room,,,,
MEDGM,Human and Molecular Genetics,MGY470H1-S,"Current aspects of human and molecular genetics including: chromosome structure and function, inheritance of mutations and disease, the human genome and disease gene mapping, cancer genetics, mouse disease models and gene based diagnostics and therapies.",BCH311H1/MGY311Y1 (Note: CSB349H1 is acceptable with permission of the instructor),Prerequisite:,Science,Distribution Requirement:,Living Things and Their Environment (4),Breadth Requirement:,,,LEC0101,Tuesday,—,10:00,11:00,Thursday,—,10:00,11:00,,,,,MC 252,https://map.utoronto.ca/?id=1809#!m/494474,MC 252,https://map.utoronto.ca/?id=1809#!m/494474,,,,,,"Wilson, M.",,of  available,18,84,Yes: 0 student,In Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Room,,,,,
MAT,Problem Solving Seminar,MAT475H1-F,"This course addresses the question: How do you attack a problem the likes of which you have never seen before? Students will apply Polya's principles of mathematical problem solving, draw upon their previous mathematical knowledge, and explore the creative side of mathematics in solving a variety of interesting problems and explaining those solutions to others.","MAT224H1/MAT247H1, MAT235Y1/MAT237Y1/MAT257Y1, and at least 1.0 FCE at the 300+ level in APM/MAT",Prerequisite:,Science,Distribution Requirement:,The Physical and Mathematical Universes (5),Breadth Requirement:,,,LEC0101,Tuesday,—,12:00,13:00,Thursday,—,11:00,13:00,,,,,BA 2185,https://map.utoronto.ca/?id=1809#!m/494470,BA 2185,https://map.utoronto.ca/?id=1809#!m/494470,,,,,,"Herzig, F.",,of  available,16,50,Yes: 0 student,In Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Room,,,,,
MAT,Seminar in Mathematics,MAT477H1-F,Seminar in an advanced topic. Content will generally vary from semester to semester. Student presentations are required.,"MAT347Y1, MAT354H1, MAT357H1; or permission of instructor.",Prerequisite:,Science,Distribution Requirement:,The Physical and Mathematical Universes (5),Breadth Requirement:,,,LEC0101,Friday,—,09:00,12:00,,,,,,,,,SS 1086,https://map.utoronto.ca/?id=1809#!m/494510,,,,,,,,"Serkh, K.",,of  available,6,25,Yes: 0 student,In Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Room,,,,,
MAT,Seminar in Mathematics,MAT477H1-S,Seminar in an advanced topic. Content will generally vary from semester to semester. Student presentations are required.,"MAT347Y1, MAT354H1, MAT357H1; or permission of instructor.",Prerequisite:,Science,Distribution Requirement:,The Physical and Mathematical Universes (5),Breadth Requirement:,,,LEC5101,Thursday,—,17:00,20:00,,,,,,,,,AB 114,https://map.utoronto.ca/?id=1809#!m/494489,,,,,,,,"Kudla, S.",,of  available,0,27,Yes: 9 students,In Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Room,,,,,
MEDGM,Special Research Project,MGY480Y1-Y,An opportunity for specialized individual research in molecular genetics and microbiology by arrangement with the course coordinator. Students are required to perform an original reserach project and attend relevant research seminars. Not eligible for CR/NCR option.,(MGY314H1/MGY315H1/MGY379Y1/MGY380H1/MGY381H1); (MGY311Y1/BCH311H1/CSB349H1),Prerequisite:,Science,Distribution Requirement:,Living Things and Their Environment (4),Breadth Requirement:,,,LEC0101,,—,,,,,,,,,,,,,,,—,,,,,"Meneghini, M.",,of  available,9968,9999,Yes: 0 student,In Person,Restricted (R1),Enrolment Controls:,This section is restricted at all times to the following students:,ASMAJ1387 MA MOLEC GENETICS & MICROBIOL,ASSPE1388 SP MOL GEN&MICROBIO: GENETICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEDGM,Independent Research Project,MGY481H1-F,This course provides an opportunity for individual research with a specific topic of study. Students are mentored and supervised by research scientists and faculty associated with the University of Toronto. It provides students an opportunity to enhance and apply their knowledge and understanding learned in other courses. Not eligible for CR/NCR option.,(MGY314H1/MGY315H1/MGY379Y1/MGY380H1/MGY381H1); (MGY311Y1/BCH311H1/CSB349H1),Prerequisite:,MGY480Y1,Exclusion:,Science,Distribution Requirement:,Living Things and Their Environment (4),Breadth Requirement:,LEC0101,,—,,,,,,,,,,,,,,,,,,,,"Meneghini, M.",,of  available,28,30,No,In Person,Restricted (R1),Enrolment Controls:,This section is restricted at all times to the following students:,ASMAJ1387 MA MOLEC GENETICS & MICROBIOL,ASSPE1388 SP MOL GEN&MICROBIO: GENETICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Room,,,,,
MAT,Topics in Mathematics,MAT482H1-F,"A course in mathematics on a topic outside the current undergraduate offerings. For information on the specific topic to be studied and possible additional prerequisites, go to",Joint undergraduate/graduate course - MAT482H1/MAT1901H,Prerequisite:,"6.0 FCE in 100-level, 200-level, and 300-level APM and MAT courses. Possible additional topic-specific prerequisites.",Distribution Requirement:,Science,Breadth Requirement:,The Physical and Mathematical Universes (5),,LEC0101,Tuesday,—,15:00,17:00,Thursday,—,16:00,17:00,Monday,—,13:00,14:00,BF 323,https://map.utoronto.ca/?id=1809#!m/494497,BF 323,https://map.utoronto.ca/?id=1809#!m/494497,NF 004,NF 004,https://map.utoronto.ca/?id=1809#!m/494600,,https://map.utoronto.ca/?id=1809#!m/494600,"Khesin, B.","Kopparty, S.",of  available,17,30,Yes: 0 student,In Person,,,,,,Activity,Time,Instructor(s),Space Availability,Wait List,Status / Notes,LEC0201,Thursday,—,14:00,16:00,of  available,14,30,Yes: 0 student,In Person,Subtitle,Subtitle,"July 9, 2021: Section added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Room,Room,,,,
MAT,Topics in Mathematics,MAT482H1-S,"A course in mathematics on a topic outside the current undergraduate offerings. For information on the specific topic to be studied and possible additional prerequisites, go to",Joint undergraduate/graduate course - MAT482H1/MAT1901H,Prerequisite:,"6.0 FCE in 100-level, 200-level, and 300-level APM and MAT courses. Possible additional topic-specific prerequisites.",Distribution Requirement:,Science,Breadth Requirement:,The Physical and Mathematical Universes (5),,LEC0101,Wednesday,—,13:00,15:00,Friday,—,13:00,14:00,,,,,AB 114,https://map.utoronto.ca/?id=1809#!m/494489,AB 114,https://map.utoronto.ca/?id=1809#!m/494489,,,,,,"Khovanski, A.",,of  available,20,30,Yes: 0 student,In Person,,,,,,,,,,,,,,,,,,,,,,Subtitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Room,,,,,
MEDGM,Independent Research Project,MGY482H1-S,This course provides an opportunity for individual research with a specific topic of study. Students are mentored and supervised by research scientists and faculty associated with the University of Toronto. It provides students an opportunity to enhance and apply their knowledge and understanding learned in other courses. Not eligible for CR/NCR option.,(MGY314H1/MGY315H1/MGY379Y1/MGY380H1/MGY381H1); (MGY311Y1/BCH311H1/CSB349H1),Prerequisite:,MGY480Y1,Exclusion:,Living Things and Their Environment (4),Breadth Requirement:,,,LEC0101,,—,,,,,,,,,,,,,,,,,,,,,,of  available,29,30,No,In Person,Restricted (R1),Enrolment Controls:,This section is restricted at all times to the following students:,ASMAJ1387 MA MOLEC GENETICS & MICROBIOL,ASSPE1388 SP MOL GEN&MICROBIO: GENETICS,,,,,,,,,,,,,,,,,,,"July 27, 2021: Course added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Room,,,,,
MEDGM,Vaccines and Immunity,MIJ485H1-S,"Analysis of the strategies used by pathogenic microbes to evade specific and innate immune responses, and the strategies used to combat infectious disease using vaccines, with an emphasis on molecular and immunological aspects. Special topics include: molecular basis of pathogenicity and immune-evasion strategies; vaccination strategies; challenges to vaccine implementation (given jointly by the Departments of Molecular Genetics and Immunology).","(IMM340H1/IMM341H1); (IMM350H1/IMM351H1); MGY377H1, MGY378H1",Prerequisite:,"MBY480H1, MGY485H1",Exclusion:,Science,Distribution Requirement:,Living Things and Their Environment (4),Breadth Requirement:,LEC0101,Wednesday,—,14:00,17:00,,,,,,,,,MC 252,https://map.utoronto.ca/?id=1809#!m/494474,,,,,,,,"Gray-Owen, S.",,of  available,0,60,Yes: 0 student,In Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Room,,,,,
MAT,Independent Reading in Mathematics,MAT495H1-F,Independent study under the direction of a faculty member. Topic must be outside undergraduate offerings. Workload equivalent to a 36L course. Not eligible for CR/NCR option.,Minimum GPA of 3.5 in APM and MAT courses. Permission of the Associate Chair for Undergraduate Studies and of the prospective supervisor,Prerequisite:,Science,Distribution Requirement:,The Physical and Mathematical Universes (5),Breadth Requirement:,,,LEC0101,—,—,,,—,—,,,—,—,,,,,,,,,,,,"Jeffrey, L.","Jeffrey, L.",of  available,9997,9999,No,In Person,Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,,Activity,Time,Instructor(s),Space Availability,Wait List,Status / Notes,LEC0201,,—,,,of  available,9998,9999,No,In Person,Activity,Time,"September 8, 2021: Section added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Room,Room,,,,
MAT,Independent Reading in Mathematics,MAT495H1-S,Independent study under the direction of a faculty member. Topic must be outside undergraduate offerings. Workload equivalent to a 36L course. Not eligible for CR/NCR option.,Minimum GPA of 3.5 in APM and MAT courses. Permission of the Associate Chair for Undergraduate Studies and of the prospective supervisor,Prerequisite:,Science,Distribution Requirement:,The Physical and Mathematical Universes (5),Breadth Requirement:,,,LEC0101,,—,,,,—,,,,—,,,,,,,,,,,,,,of  available,9999,9999,No,In Person,Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,,Activity,Time,Instructor(s),Space Availability,Wait List,Status / Notes,LEC0201,,—,,,of  available,9999,9999,No,In Person,Activity,Time,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,—,—,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Room,Room,,,,
MAT,Independent Readings in Applied Mathematics,APM496H1-F,Independent study under the direction of a faculty member. Topic must be outside current undergraduate offerings. Similar workload to a course that has 36 lecture hours. Not eligible for CR/NCR option.,minimum GPA 3.5 for APM and MAT courses. Permission of the Associate Chair for Undergraduate Studies and of the prospective supervisor,Prerequisite:,Science,Distribution Requirement:,The Physical and Mathematical Universes (5),Breadth Requirement:,,,LEC0101,,—,,,,,,,,,,,,,,,,,,,,"Stinchcombe, A.",,of  available,9996,9999,No,In Person,Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Room,,,,,
MAT,Independent Readings in Applied Mathematics,APM496H1-S,Independent study under the direction of a faculty member. Topic must be outside current undergraduate offerings. Similar workload to a course that has 36 lecture hours. Not eligible for CR/NCR option.,minimum GPA 3.5 for APM and MAT courses. Permission of the Associate Chair for Undergraduate Studies and of the prospective supervisor,Prerequisite:,Science,Distribution Requirement:,The Physical and Mathematical Universes (5),Breadth Requirement:,,,LEC0101,,—,,,,,,,,,,,,,,,,,,,,,,of  available,9999,9999,No,In Person,Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Room,,,,,
MAT,Independent Reading in Mathematics,MAT496H1-F,Independent study under the direction of a faculty member. Topic must be outside undergraduate offerings. Workload equivalent to a 36L course. Not eligible for CR/NCR option.,Minimum GPA of 3.5 in APM and MAT courses. Permission of the Associate Chair for Undergraduate Studies and of the prospective supervisor.,Prerequisite:,Science,Distribution Requirement:,The Physical and Mathematical Universes (5),Breadth Requirement:,,,LEC0101,—,—,,,,—,,,,—,,,,,,,,,,,,"Liokumovich, Y.","Desjardins, J.",of  available,9998,9999,No,In Person,Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,,Activity,Time,Instructor(s),Space Availability,Wait List,Status / Notes,LEC0201,,—,,,of  available,9998,9999,No,In Person,Activity,Time,"September 21, 2021: Section Added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Room,Room,,,,
MAT,Independent Reading in Mathematics,MAT496H1-S,Independent study under the direction of a faculty member. Topic must be outside undergraduate offerings. Workload equivalent to a 36L course. Not eligible for CR/NCR option.,Minimum GPA of 3.5 in APM and MAT courses. Permission of the Associate Chair for Undergraduate Studies and of the prospective supervisor.,Prerequisite:,Science,Distribution Requirement:,The Physical and Mathematical Universes (5),Breadth Requirement:,,,LEC0101,,—,,,,—,,,,—,,,,,,,,,,,,"Khesin, B.","Eskandari, P.",of  available,9998,9999,No,In Person,Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,,Activity,Time,Instructor(s),Space Availability,Wait List,Status / Notes,LEC0201,,,,,of  available,9998,9999,No,In Person,Activity,Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Room,Room,,,,
